BILL DATE,BILL TIME,INVOICE NO,ITEM NAME,QTY,GROSS AMT,NETT AMT,BRANCH NAME,PAYMENT TYPE,PAYMENT TYPE NAME,PAYMENT TYPE ID 1,PAYMENT CODE 1
2018-10-23,2018-10-23 14:28:59,114350,Y27 Sweet Surprise,1,8.55,8.55,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-23,2018-10-23 14:28:59,114350,Y24 SUKI SOUP CHICK RICE NOODLE,2,3.80,3.80,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-23,2018-10-23 14:28:59,114350,N16 D. Chick Thai Rice Noodle,1,1.90,1.90,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-23,2018-10-23 14:29:33,114351,N03 P. Chick Thai Rice Noodle,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:29:33,114351,Y22 SUKI SOUP RICE BEEF NOODLE ,4,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:29:33,114351,N45 Clear T. Beef Rice Noodle,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:29:33,114351,N09 P. Beef Springy Noodle,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:29:33,114351,F12 Sangkaya Steamed Bread,1,5.00,5.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:29:33,114351,B01 Thai Iced Tea,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:29:33,114351,G51 Noodle Double Kaw Kombo,1,30.90,30.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:29:56,114352,N01 P. Beef Thai Rice Noodle,4,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:29:56,114352,A01 Fried Wanton Skin ,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:29:56,114352,N03 P. Chick Thai Rice Noodle,5,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:29:56,114352,F00 No Side Dish,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:29:56,114352,B01 Thai Iced Tea,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:29:56,114352,B03 Thai Iced Green Tea,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:29:56,114352,G51 Noodle Double Kaw Kombo,1,30.90,30.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:31:44,114353,Y24 SUKI SOUP CHICK RICE NOODLE,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:31:44,114353,B11 Premium Water,1,4.30,4.30,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:31:44,114353,N41 Clear T. Chicken Rice Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:35:09,114354,N01 P. Beef Thai Rice Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:35:09,114354,Y24 SUKI SOUP CHICK RICE NOODLE,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:35:09,114354,R02 Kra Pow Chicken Rice,1,12.20,12.20,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:35:09,114354,N45 Clear T. Beef Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:35:09,114354,N09 P. Beef Springy Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:35:09,114354,F02 Grill Beef Meat Ball,1,6.50,6.50,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 14:35:09,114354,B01 Thai Iced Tea,3,24.00,24.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:00:03,114355,N01 P. Beef Thai Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:00:03,114355,Y22 SUKI SOUP RICE BEEF NOODLE ,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:00:03,114355,N41 Clear T. Chicken Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:00:03,114355,N45 Clear T. Beef Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:00:03,114355,N03 P. Chick Thai Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:00:03,114355,F00 No Side Dish,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:00:03,114355,B03 Thai Iced Green Tea,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:00:03,114355,G50 Noodle Kaw Combo,1,15.90,15.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:00:03,114355,F10 Yum Mama,1,9.00,9.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:40:00,114356,Y27 Sweet Surprise,1,8.55,8.55,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:40:41,114357,N01 P. Beef Thai Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:40:41,114357,N03 P. Chick Thai Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:40:41,114357,N46 Clear T. Beef Springy Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:40:41,114357,N42 Clear T. Chicken Springy Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:40:41,114357,Y22 SUKI SOUP RICE BEEF NOODLE ,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:40:41,114357,Y24 SUKI SOUP CHICK RICE NOODLE,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:40:41,114357,B01 Thai Iced Tea,1,8.00,8.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:44:27,114358,N01 P. Beef Thai Rice Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:44:27,114358,N16 D. Chick Thai Rice Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:44:27,114358,Y22 SUKI SOUP RICE BEEF NOODLE ,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:45:47,114359,B01 Thai Iced Tea,1,8.00,8.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:47:50,114360,N03 P. Chick Thai Rice Noodle,4,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:47:50,114360,Y17 Dry T. Beef Thai R. Noodle,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:47:50,114360,N01 P. Beef Thai Rice Noodle,4,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:47:50,114360,F12 Sangkaya Steamed Bread,1,5.00,5.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:47:50,114360,B01 Thai Iced Tea,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:47:50,114360,B02 Thai Iced Coffee,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:47:50,114360,G51 Noodle Double Kaw Kombo,1,30.90,30.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:47:50,114360,B03 Thai Iced Green Tea,1,8.00,8.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:51:51,114361,N16 D. Chick Thai Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:51:51,114361,N24 D. Chick Thai Springgy Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:51:51,114361,Y19 Dry T. Chicken Thai R. Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:51:51,114361,Y20 Dry T. Chicken Springy Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:51:51,114361,Y24 SUKI SOUP CHICK RICE NOODLE,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:51:51,114361,Y25 SUKI SOUP CHICK SPRINGY NOODLE,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:51:51,114361,N38 Kuey Chap Chicken Springy Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:51:51,114361,N37 Kuey Chap Chicken Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:51:51,114361,N41 Clear T. Chicken Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:51:51,114361,N42 Clear T. Chicken Springy Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:51:51,114361,F00 No Side Dish,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:51:51,114361,B01 Thai Iced Tea,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:51:51,114361,G51 Noodle Double Kaw Kombo,1,30.90,30.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:51:51,114361,N03 P. Chick Thai Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:51:51,114361,N11 P. Chick Springy  Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:51:51,114361,F12 Sangkaya Steamed Bread,2,14.20,14.20,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:53:50,114362,F10 Yum Mama,1,9.00,9.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:53:50,114362,N01 P. Beef Thai Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:53:50,114362,F12 Sangkaya Steamed Bread,1,7.10,7.10,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:53:50,114362,B01 Thai Iced Tea,1,8.00,8.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:55:47,114363,Y23 SUKI SOUP BEEF SPRINGY NOODLE,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:55:47,114363,N03 P. Chick Thai Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:55:47,114363,N38 Kuey Chap Chicken Springy Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:55:47,114363,N43 Kuey Chap Beef Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:55:47,114363,Y18 Dry T. Beef Springy Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:55:47,114363,Y25 SUKI SOUP CHICK SPRINGY NOODLE,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:55:47,114363,Y24 SUKI SOUP CHICK RICE NOODLE,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:55:47,114363,Y22 SUKI SOUP RICE BEEF NOODLE ,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:55:47,114363,N45 Clear T. Beef Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:55:47,114363,N01 P. Beef Thai Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:55:47,114363,F12 Sangkaya Steamed Bread,1,5.00,5.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:55:47,114363,B01 Thai Iced Tea,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:55:47,114363,G51 Noodle Double Kaw Kombo,1,30.90,30.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:55:47,114363,Y27 Sweet Surprise,1,8.55,8.55,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 15:55:47,114363,B11 Premium Water,1,4.30,4.30,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:03:44,114364,N37 Kuey Chap Chicken Rice Noodle,4,7.60,7.60,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:03:44,114364,N01 P. Beef Thai Rice Noodle,3,5.70,5.70,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:03:44,114364,B29 Roselle Tea,2,10.40,10.40,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:06:57,114365,R02 Kra Pow Chicken Rice,3,36.60,36.60,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:06:57,114365,N01 P. Beef Thai Rice Noodle,3,5.70,5.70,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:06:57,114365,N41 Clear T. Chicken Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:06:57,114365,N16 D. Chick Thai Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:06:57,114365,F03 Grill Chicken Meat Ball,1,4.60,4.60,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:06:57,114365,B19 Terer Taro,2,16.00,16.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:06:57,114365,B02 Thai Iced Coffee,1,8.00,8.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:09:25,114366,N03 P. Chick Thai Rice Noodle,4,7.60,7.60,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-23,2018-10-23 16:09:25,114366,B11 Premium Water,1,4.30,4.30,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-23,2018-10-23 16:12:47,114367,N01 P. Beef Thai Rice Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:12:47,114367,N03 P. Chick Thai Rice Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:12:47,114367,N22 D. Beef Thai Springgy Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:12:47,114367,Y20 Dry T. Chicken Springy Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:12:47,114367,A02 Fried Chicken Skin ,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:12:47,114367,B29 Roselle Tea,1,5.20,5.20,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:32:05,114368,R02 Kra Pow Chicken Rice,2,24.40,24.40,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-23,2018-10-23 16:32:05,114368,N01 P. Beef Thai Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-23,2018-10-23 16:32:05,114368,N09 P. Beef Springy Noodle,2,3.80,3.80,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-23,2018-10-23 16:32:05,114368,Y18 Dry T. Beef Springy Noodle,1,1.90,1.90,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-23,2018-10-23 16:32:05,114368,B29 Roselle Tea,1,5.20,5.20,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-23,2018-10-23 16:32:05,114368,B01 Thai Iced Tea,1,8.00,8.00,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-23,2018-10-23 16:53:29,114369,N03 P. Chick Thai Rice Noodle,4,7.60,7.60,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:53:29,114369,Y23 SUKI SOUP BEEF SPRINGY NOODLE,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:53:29,114369,A02 Fried Chicken Skin ,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:53:29,114369,N46 Clear T. Beef Springy Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:53:29,114369,A04 Fried Chicken Meat Ball ,1,2.70,2.70,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:53:29,114369,N38 Kuey Chap Chicken Springy Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:53:29,114369,B21 Blue Butterfly Pea,1,5.20,5.20,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 16:53:29,114369,Y27 Sweet Surprise,1,8.55,8.55,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:05:03,114370,R02 Kra Pow Chicken Rice,1,12.20,12.20,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:05:03,114370,R04 Add egg,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:05:03,114370,N03 P. Chick Thai Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:05:03,114370,N41 Clear T. Chicken Rice Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:05:03,114370,B03 Thai Iced Green Tea,1,8.00,8.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:05:03,114370,B21 Blue Butterfly Pea,1,5.20,5.20,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:21:13,114371,F19 Thai Fried Chicken,2,24.40,24.40,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:21:13,114371,R02 Kra Pow Chicken Rice,1,12.20,12.20,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:21:13,114371,Y16 Paw See Ew,1,11.20,11.20,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:21:13,114371,Y27 Sweet Surprise,2,17.10,17.10,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:22:58,114372,N01 P. Beef Thai Rice Noodle,6,11.40,11.40,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:22:58,114372,B01 Thai Iced Tea,1,8.00,8.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:54:32,114373,Y22 SUKI SOUP RICE BEEF NOODLE ,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:54:32,114373,N45 Clear T. Beef Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:54:32,114373,N01 P. Beef Thai Rice Noodle,4,7.60,7.60,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:54:32,114373,Y17 Dry T. Beef Thai R. Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:54:32,114373,B05 Fresh Thai Coconut,1,7.10,7.10,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:54:32,114373,B04 Thai Iced Lemon Tea,1,8.00,8.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:54:32,114373,B11 Premium Water,1,4.30,4.30,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:55:40,114374,N45 Clear T. Beef Rice Noodle,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:55:40,114374,N01 P. Beef Thai Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:55:40,114374,Y22 SUKI SOUP RICE BEEF NOODLE ,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:55:40,114374,F00 No Side Dish,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:55:40,114374,B01 Thai Iced Tea,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:55:40,114374,G50 Noodle Kaw Combo,1,15.90,15.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:55:40,114374,N01 P. Beef Thai Rice Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:59:48,114375,B01 Thai Iced Tea,2,16.00,16.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:59:48,114375,N01 P. Beef Thai Rice Noodle,6,11.40,11.40,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:59:48,114375,A10 Prikthai Chicken n Egg,1,2.70,2.70,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:59:48,114375,Y27 Sweet Surprise,1,8.55,8.55,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 17:59:48,114375,F13 Ayam Legend,1,12.70,12.70,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:20:53,114376,N01 P. Beef Thai Rice Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:20:53,114376,N46 Clear T. Beef Springy Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:20:53,114376,N14 D. Beef Thai Rice Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:20:53,114376,R02 Kra Pow Chicken Rice,1,12.20,12.20,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:20:53,114376,A02 Fried Chicken Skin ,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:20:53,114376,B03 Thai Iced Green Tea,1,8.00,8.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:24:27,114377,N22 D. Beef Thai Springgy Noodle,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:24:27,114377,N45 Clear T. Beef Rice Noodle,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:24:27,114377,N09 P. Beef Springy Noodle,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:24:27,114377,N44 Kuey Chap Beef Springy Noodle,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:24:27,114377,Y23 SUKI SOUP BEEF SPRINGY NOODLE,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:24:27,114377,F00 No Side Dish,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:24:27,114377,B01 Thai Iced Tea,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:24:27,114377,G51 Noodle Double Kaw Kombo,1,30.90,30.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:29:41,114378,N01 P. Beef Thai Rice Noodle,3,5.70,5.70,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:29:41,114378,N45 Clear T. Beef Rice Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:29:41,114378,Y22 SUKI SOUP RICE BEEF NOODLE ,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:29:41,114378,B18 Mango Smoothie,1,5.20,5.20,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:33:37,114379,Y25 SUKI SOUP CHICK SPRINGY NOODLE,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:33:37,114379,N03 P. Chick Thai Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:33:37,114379,N41 Clear T. Chicken Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:33:37,114379,N38 Kuey Chap Chicken Springy Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:33:37,114379,N44 Kuey Chap Beef Springy Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:33:37,114379,N09 P. Beef Springy Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:33:37,114379,Y18 Dry T. Beef Springy Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:33:37,114379,Y19 Dry T. Chicken Thai R. Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:33:37,114379,Y24 SUKI SOUP CHICK RICE NOODLE,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:33:37,114379,F12 Sangkaya Steamed Bread,1,5.00,5.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:33:37,114379,B04 Thai Iced Lemon Tea,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:33:37,114379,B02 Thai Iced Coffee,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:33:37,114379,G51 Noodle Double Kaw Kombo,1,30.90,30.90,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:33:37,114379,A10 Prikthai Chicken n Egg,1,2.70,2.70,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:33:37,114379,B18 Mango Smoothie,1,5.20,5.20,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:33:37,114379,F03 Grill Chicken Meat Ball,1,4.60,4.60,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:52:27,114380,N09 P. Beef Springy Noodle,5,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:52:27,114380,N45 Clear T. Beef Rice Noodle,5,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:52:27,114380,F12 Sangkaya Steamed Bread,1,5.00,5.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:52:27,114380,B01 Thai Iced Tea,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-23,2018-10-23 18:52:27,114380,B03 Thai Iced Green Tea,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
